,price,SMA,ADX,RSI,stochastic_oscillator,ATR,bollinger_band_width,OBV,CMF,z_score,donchian_channel_position
2020-05-18,81.5008316040039,81.92838249206542,25.555288996396445,42.173367267636856,47.21408269452937,45.75065500960265,0.147555534060103,-500207000.0,-0.21915378007936165,-0.14146790468960896,0.4721408269452937
2020-05-19,79.8969345092773,81.91126136779785,22.218120784387562,34.749385970335325,43.421011830875166,46.19274540999034,0.14809774243721058,-704726300.0,-0.2347193174298018,-0.6641984882679797,0.36774122204714416
2020-05-20,82.2937774658203,82.00091819763183,19.51506769444155,42.7827070573304,75.61399640805757,45.36517085708889,0.14712765369189756,-591712900.0,-0.20253934111508748,0.09709702858590305,0.5237546336860341
2020-05-21,81.2485275268555,82.03605957031249,17.817177590168246,44.751199294232435,65.79161442699434,44.111642874896646,0.14642619612386765,-652564800.0,-0.18820665092260203,-0.26224345184336617,0.45571804891602363
2020-05-22,80.617790222168,81.98019371032714,15.685667707573883,45.38542587378618,59.864474414450875,41.26147819437573,0.14727894380674003,-619892200.0,-0.21643536343437123,-0.4513527958810612,0.41466259366244135
2020-05-26,86.3395309448242,82.03425750732421,15.596023899650763,55.43540777997601,88.87417526230517,44.185204498207206,0.15045684729956693,-578658300.0,-0.20508527845903385,1.395254789720425,0.7870976287647292
2020-05-27,91.3404006958008,82.30818023681641,19.609989578363997,64.24537649079471,94.00396775902185,50.90831621932987,0.17551749652539442,-493025800.0,-0.13271939317658227,2.500869931590985,0.9400396775902184
2020-05-28,89.9797973632813,82.39828605651856,24.668460178819913,60.94103656333259,84.96351411127668,52.75026152799866,0.1832901276560662,-610200700.0,-0.14976157417510721,2.007976040736019,0.8496351411127668
2020-05-29,87.6820983886719,82.46811866760254,28.230213274179214,55.6787462887199,72.5547630981022,51.229191733338055,0.18717266915315575,-682957600.0,-0.17946567507325478,1.3511414216684405,0.725547630981022
2020-06-01,88.8444595336914,82.70915222167967,28.93569979874697,61.02169618591969,78.83210847507324,48.731464332951695,0.19790285441944222,-667780800.0,-0.194384538021089,1.499307401175979,0.7883210847507324
2020-06-02,89.1418151855469,83.01506233215332,29.847994099239777,66.2834832652612,80.43798125780462,46.10281579716245,0.2084518545939604,-461663800.0,-0.21422531479078663,1.4162101130240021,0.8043798125780462
2020-06-03,93.9534759521484,83.56786231994629,31.74265767154078,76.02875686783422,97.11366994575526,47.232645016280415,0.23639752466025934,-574414200.0,-0.1445331740745477,2.102857944236686,0.9711366994575527
2020-06-04,95.9087677001953,84.29636878967284,35.1820365422047,75.18632293510728,99.20226086656919,49.1799797081019,0.2651673162685358,-455168500.0,-0.06436540087113536,2.078036049829299,0.9929781813734009
2020-06-05,100.22484588623,85.19832878112791,38.86661781001248,81.09496774676356,83.7217834421853,54.169098292943396,0.30742660674131744,-597859500.0,-0.08269151422555635,2.294805034432412,0.8639498146149157
2020-06-08,102.22518157959,86.1331775665283,44.39040510910276,79.94785660389684,91.46427217702028,57.041857271727785,0.34863620997325834,-434286200.0,-0.05123882834019958,2.1435181372318244,0.9304761138510109
2020-06-09,99.6031188964844,87.05991744995114,47.799392016457624,77.66254790743078,80.66547252012494,55.66134870531623,0.36551793451757547,-497547800.0,-0.030314861561554145,1.5766723321044174,0.8432726873205979
2020-06-10,95.5663604736328,87.91727447509764,47.26399558731843,67.8113378161047,64.1034978417421,55.934613598082606,0.35951419532541173,-522461100.0,-0.023972006352285594,0.9680087342551863,0.709019921810343
2020-06-11,87.5920028686523,88.5110725402832,42.61640117740842,57.17784011113634,31.38637808980996,60.73152916937086,0.33408186691270025,-604950800.0,-0.03168132393128478,-0.12432484289373354,0.4438121859260397
2020-06-12,89.9888076782227,89.06747665405273,39.09850440704037,60.19608917400479,31.347107764557446,63.862929590458755,0.3168987929896519,-487633000.0,-0.07012758426518892,0.13056775990327724,0.4781752562821106
2020-06-15,91.2322769165039,89.75904006958007,36.266578716952814,55.89832724586407,27.03518310493242,63.355216143759804,0.29134857063359265,-557940400.0,-0.010135589691144236,0.22534165135188536,0.47938355539416744
2020-06-16,91.9621353149414,90.28210525512694,33.52759028331537,50.83555931782134,31.10553905073473,65.01950084843915,0.2777570763466264,-397055300.0,-0.05094303570043872,0.2679848445278575,0.49558554205821476
2020-06-17,89.6374053955078,90.76912879943846,28.925401997772518,49.55147691402356,18.14072523176843,64.39303229727274,0.2557944295534533,-412695100.0,-0.04075885784658622,-0.1949714577332417,0.39778236434642683
2020-06-18,89.1508255004883,91.11198120117186,25.191726330353983,52.01982928466549,15.427112052773003,60.46230323966686,0.24092062112895826,-567978500.0,-0.04981185098543118,-0.35737371064576223,0.37781900995121775
2020-06-19,88.1326217651367,91.45618591308593,22.85997543009473,49.01716645788484,9.74867958272262,57.62011447671173,0.22118752188647245,-562119200.0,-0.06693112798176043,-0.6571890947650895,0.33604424238805164
2020-06-22,87.1775054931641,91.78417167663574,21.674977003399366,47.336262486560614,4.42208033432181,54.19115740973907,0.19736690465102008,-532105600.0,-0.08610092804230371,-1.017195923796104,0.1787560964976607
2020-06-23,88.2407531738281,91.87923278808593,20.18569507745414,41.37647403514569,10.351718916430688,50.807200930865314,0.1929678837955746,-609185200.0,-0.1449777608775864,-0.8208759711667494,0.10351718916430687
2020-06-24,85.2942962646484,91.5769275665283,18.248524981160678,34.44267318632795,1.630970336079805,49.764249264818204,0.20351212825841652,-632105000.0,-0.2137445814793743,-1.348420046333312,0.01630970336079805
2020-06-25,88.2677764892578,91.49132652282714,18.270661655284577,31.756887159606677,18.56496479198733,49.49699699673141,0.2056294940686413,-606361400.0,-0.12883067261233364,-0.6853762884311352,0.17201284984704934
2020-06-26,83.4290924072266,91.27867622375486,17.67853785921704,23.608270813457125,3.0055845750077275,51.35379280612015,0.2173517198043297,-509566200.0,-0.1497700816090037,-1.5826111038908899,0.024821054135802673
2020-06-29,83.7985229492188,91.02637939453123,18.47555288223071,26.310052257540434,5.402443075336499,51.34770341049632,0.22849784509761378,-444836000.0,-0.16387575442768906,-1.3900170650904056,0.04206951115094935
2020-06-30,84.7536544799805,90.80697135925291,19.100819827152034,32.14284184294597,15.058479252015363,48.090283561253855,0.23631180492255813,-425699000.0,-0.13989308798718322,-1.1283628832840615,0.08666394306584504
2020-07-01,84.0328063964844,90.31093788146971,19.042215978119692,42.27002414214217,9.210526274618022,45.62914361342821,0.24393796032035095,-490685200.0,-0.2084187141318178,-1.1399102471625457,0.05300804359531429
2020-07-02,84.3057632446289,89.73078765869138,17.89468023676809,36.40302456804378,11.424916309569525,44.34266095699021,0.2451090739140577,-462839600.0,-0.286648312484723,-0.9866447724285817,0.06575221043333862
2020-07-06,86.4347839355469,89.04128456115724,16.942576662325994,38.98836489694908,28.696811974478948,43.11341622167293,0.2236900178284313,-629136300.0,-0.22972763566218127,-0.5234555441196084,0.17691431852176637
2020-07-07,83.9964218139648,88.12984657287598,16.454213978215396,33.046081159374964,11.57134853205322,42.04259364379055,0.18461976120540488,-562432500.0,-0.28542406925040575,-1.0161757551795025,0.06213046282827205
2020-07-08,84.888069152832,87.39409408569335,17.532282310617372,39.23500495791044,25.68809956580248,40.19287472783464,0.14435907121370772,-636131300.0,-0.2527871691958548,-0.7945463094783618,0.11935039658229143
2020-07-09,83.050178527832,86.76828498840332,19.051173844533142,36.97026323971183,5.65025269162215,38.99603525015994,0.12335866760708106,-661732100.0,-0.24242005107108003,-1.3894762524414337,0.03602266137528312
2020-07-10,87.5902709960938,86.7681983947754,19.7924751260397,48.99312451647696,66.74561105798998,41.50005278295407,0.12335756310488062,-540316900.0,-0.14119546953223047,0.30721598123034555,0.3955281661698247
2020-07-13,88.8458633422852,86.71105117797852,18.387313182087865,53.063135827433975,80.91878660061086,43.24648091180198,0.12077203573726224,-508237700.0,-0.16119767789592232,0.8154152363560409,0.494951771171094
2020-07-14,89.3553771972656,86.6172061920166,19.548471205422604,52.08894547259788,81.02511889778525,42.868967682104305,0.11473730645430562,-373045000.0,-0.20089098078092876,1.1020764871959556,0.535297433052441
2020-07-15,90.7383270263672,86.55601577758789,21.42737068286588,60.837946604324806,85.15701644108043,42.562302275724335,0.10926230110647513,-350536600.0,-0.20291115276183144,1.7689222361375416,0.8309773476000014
2020-07-16,90.9930877685547,86.62379989624023,23.945612127462603,56.08413123840959,87.8212043871848,41.7305323660706,0.11400201269372447,-426110700.0,-0.1727499270072358,1.7697865937266395,0.878212043871848
2020-07-17,89.3098831176758,86.6317527770996,25.690194528812224,65.28160684597064,70.21891015930105,40.0027816097946,0.11437799053755225,-303556900.0,-0.1940468017846205,1.0811156080572142,0.7021891015930105
2020-07-20,88.5274124145508,86.65149230957032,25.891497971469562,62.03007825252192,62.036138365084916,37.15932435442156,0.11497131967454524,-318015000.0,-0.19537825682957194,0.7531973205770879,0.6203613836508491
2020-07-21,90.4471817016602,92.06386451721191,22.557371656411014,43.960366861880566,26.35057367723348,32.37293693682846,0.07446520309047011,-341324900.0,-0.023339908877067522,-0.943283491683243,0.4182295086731707
2020-07-22,89.7920989990234,92.10025749206544,21.95045227729745,39.34664068848766,17.52625855251728,32.602256723108695,0.07194669208102135,-396704100.0,-0.05941082533381651,-1.3933298550319058,0.1752625855251728
2020-07-23,90.0559463500977,92.05571975708008,21.539378984537645,43.38563740261464,21.080423792004826,31.563380542298006,0.07380041537740255,-342725900.0,-0.07496383190445319,-1.1774194235644373,0.21080423792004827
2020-07-24,89.4190673828125,92.02617034912109,20.916246405145337,43.10462026323821,12.501322739562124,30.073505177089352,0.07556289226805347,-478794100.0,-0.05828740504490608,-1.4996788029053465,0.12501322739562123
2020-07-27,88.1634826660156,91.8553279876709,20.38721763224172,36.06199167415257,7.892572970216599,29.42192131779273,0.08409222337104517,-490753200.0,-0.07431603895651392,-1.911803713368482,0.07892572970216599
2020-07-28,88.5456085205078,91.60946846008301,21.675891734710017,37.71376169184929,12.433402706778663,28.416222673566143,0.08827325972246898,-478998900.0,-0.11606604030051532,-1.5155119734680829,0.12433402706778664
2020-07-29,90.6928482055664,91.49760131835937,21.196080914831594,47.56941251287886,37.949210388510046,28.1417512023949,0.08775488992176109,-425147400.0,-0.0761312074108917,-0.40090513773254605,0.37949210388510046
2020-07-30,88.2726593017578,88.17121658325196,22.544458712917386,52.1942861516749,18.51135289952628,30.964416336035466,0.10638707735615441,-316658200.0,-0.026221246331917764,0.043257872775881175,0.5937203020419664
2020-07-31,87.9269104003906,90.97691078186035,17.865343182375273,42.05187127188241,13.668642785282817,30.42159673307237,0.09358333935313916,-454517200.0,-0.01150090446727347,-1.4329471104086111,0.13668642785282817
2020-08-03,87.4356155395508,90.74717750549317,17.707613088163118,30.636238594511696,8.35872115884277,29.291187520399518,0.0990463957972021,-508588000.0,0.0033963473646288355,-1.4737406900327465,0.08358721158842769
2020-08-04,86.9351959228516,90.42355194091797,16.882702722249796,26.451131946933756,6.0304377502763895,27.682881658321087,0.10200385286657436,-398630200.0,-0.052141493368923965,-1.512803967200974,0.050052152391999914
2020-08-05,88.4455413818359,90.18508605957031,15.878934114902467,36.67676093226956,31.934712267664988,27.43015437311695,0.09983230154215018,-465585300.0,-0.046024023133565496,-0.7728403192879669,0.20983391528788656
2020-08-06,88.4728240966797,90.0264965057373,15.835409964797067,41.01071120005704,43.333343504575794,27.537836782454196,0.10015541586044463,-455103200.0,-0.015215228484148887,-0.6892466386478365,0.2127201955414524
2020-08-07,90.4198837280273,89.93908920288087,16.370118771689057,56.52447236075137,85.29413222735735,27.728156295839618,0.09796549961365011,-440359500.0,0.06506884663865986,0.21827191668941134,0.41870262062806346
2020-08-10,91.5662994384766,89.95491752624511,19.105253308670196,54.075590909974906,80.02858078293188,28.804069016339135,0.09841398842775556,-507585600.0,0.07991151656309653,0.7280760297956937,0.5399836971774752
2020-08-11,94.4595794677734,89.53097267150879,28.225225592357056,64.61536991380459,78.9757365416881,32.444026184871475,0.07532119748613424,-270527000.0,-0.07959154422124412,2.923436360145975,0.7897573654168809
2020-08-12,93.6589126586914,89.87085037231445,29.029934277347845,60.91508180625541,69.38599088047722,36.64108157104711,0.09043245131338817,-330875800.0,-0.08891651159327396,1.8643779093947077,0.6938599088047722
2020-08-13,93.1403045654297,89.78436279296875,35.17317702507189,61.354747692966825,64.38599785199075,37.39766855664357,0.09022709388072787,-303366400.0,-0.11049326464677836,1.657054277271119,0.6438599785199075
2020-08-14,93.1766891479492,89.97770309448242,32.165875100934244,66.5266248050156,64.73678809476876,35.20187193207654,0.09563996792642428,-332340000.0,-0.05668880554555631,1.4869556441251337,0.6473678809476875
2020-08-17,90.7201309204102,90.08733901977538,36.24937632267414,56.306073295139775,41.05267253360284,34.75668315436174,0.09459415913633522,-306220000.0,-0.05446162342599319,0.29702487588980875,0.41052672533602835
2020-08-18,89.4554672241211,90.03775329589844,28.6283759030638,46.21802297924251,28.859824510240927,33.86934868448354,0.09476118851056403,-483898500.0,-0.1190633308785174,-0.2729865466665573,0.2885982451024093
2020-08-19,89.6647186279297,90.03138427734375,24.945990197194988,54.91963994900806,30.8772545770642,32.7812764700616,0.09480849892872886,-511473500.0,-0.15185092814572723,-0.17182605479528604,0.308772545770642
2020-08-20,88.5911026000977,89.95814208984375,22.116994403139863,52.23245172470944,20.526331164608948,31.775508620529326,0.09590463572551544,-525146100.0,-0.17527619892243007,-0.6338127540271954,0.20526331164608946
2020-08-21,88.5456085205078,89.9144691467285,20.610948351301573,53.84611724274662,20.087714637519532,30.359800666795284,0.09680672729572785,-496266400.0,-0.17024570342243472,-0.6290484550770088,0.20087714637519533
2020-08-24,91.0385818481445,90.05822410583497,18.45554158951588,62.49310699019708,40.52288766611476,30.184139131493538,0.09551493383074035,-437260100.0,-0.11319850546969072,0.4558793459129985,0.4412291466687219
2020-08-25,91.4389190673828,90.20288963317871,20.258494333843885,59.77423604371001,40.040618837964615,30.52803280620633,0.09494830863821273,-300287200.0,-0.13583735595584173,0.5772728349414514,0.4798263712636152
2020-08-26,90.1560287475586,90.17604866027833,19.339198140052364,55.079624631670164,25.633222892374576,29.417449636073293,0.09484582373181663,-394555600.0,-0.21551149288037175,-0.009362951137495721,0.3561406297802695
2020-08-27,93.1220932006836,90.41852035522462,19.9159384137051,57.68231685891417,57.63226180459926,29.911005875920495,0.09657774748956695,-495715700.0,-0.1570472284018405,1.2384075735380977,0.6421041883972144
2020-08-28,93.5042343139648,90.69738655090332,22.430276301967478,55.75980208751396,61.99372826545505,30.184491787843402,0.09716470676657343,-481959000.0,-0.17359021633286628,1.2740179064492454,0.6789470939964507
2020-08-31,91.1568603515625,90.88344879150391,24.041493821459465,39.85465876589322,35.20259678997329,29.7450650694069,0.09124307972823788,-331746400.0,-0.1819633709395302,0.13188400575545373,0.45263258792221905
2020-09-01,91.1113586425781,91.09225692749024,22.459521919998966,41.79365646570291,50.91461953480149,29.635873142418887,0.08188520968150668,-343342000.0,-0.1810495959468455,0.010243430531732226,0.4126974760022406
2020-09-02,92.4852294921875,91.29424133300782,20.29508069164934,48.000029814840474,74.50112544361573,29.264882370987156,0.07817348154123052,-369974300.0,-0.14972186215834932,0.6675204834937217,0.5166847021414351
2020-09-03,92.1940841674805,91.48030433654785,20.49032987573074,47.04601981491534,55.31147193393342,31.20204827733127,0.07305136770950166,-393255500.0,-0.1904301974396226,0.42723646320496617,0.48328424147433285
2020-09-04,94.1866149902344,91.6686408996582,24.09635438850055,60.720297213084606,79.90484462216973,34.132544470807765,0.0764020861344582,-284714000.0,-0.21562317579284865,1.438087259927088,0.6978189951855932
2020-09-08,90.9111785888672,91.63588485717773,25.33059749163765,54.003908996020954,37.09848772237987,36.42986114537229,0.07676634569144197,-306822600.0,-0.24519024044767032,-0.4120838210009277,0.3239857301237215
2020-09-09,91.7755584716797,91.50168380737304,22.92032002658193,55.60387397116884,48.3949835863282,36.78741210306278,0.07152602011393136,-498928600.0,-0.1733998190111609,0.16738583499209683,0.42263944042342855
2020-09-10,90.8293304443359,91.36020469665527,22.799869644297125,55.98252933156193,34.94587502410072,36.0636974439521,0.06848907119131101,-309311400.0,-0.1896554227830823,-0.3393698942470236,0.36028822353536116
2020-09-11,91.95751953125,91.30106544494629,21.89167982908513,58.62069896121202,46.85500168754945,35.041871139278946,0.06648497577373111,-418851100.0,-0.15353693703025337,0.43257855638775883,0.5077301481739679
2020-09-14,93.2312850952148,91.30379524230958,22.518217894781138,55.90393214757012,55.87768690463939,33.8845704169248,0.06663267458880105,-317617700.0,-0.14893198807476837,1.2672900222341703,0.674197319739198
2020-09-15,90.3288955688477,91.28423347473145,23.70983612906948,47.366105743903766,4.509005910498787,34.61148606859882,0.06707922786712227,-341300700.0,-0.17255622933720396,-0.6240698095652762,0.2948868807515173
2020-09-16,90.7110290527344,91.34701156616211,21.301320821748334,51.37572795667576,14.573574832425123,35.1342906303166,0.06478228127070196,-322030100.0,-0.15071074143452942,-0.42988726998295596,0.34482753076012834
2020-09-17,89.6738204956055,91.3474666595459,18.824718843687105,40.54868689707555,11.33333102546003,34.107227345491665,0.06475935202800706,-340320200.0,-0.11400859281914578,-1.131682592353519,0.20927576227687097
2020-09-18,89.4827346801758,91.39204826354981,17.743252599113852,38.86087644525908,11.71164779074235,32.95519444395444,0.06157299250180727,-442657800.0,-0.11551155176628271,-1.3571835329881596,0.1704942735430287
2020-09-21,86.7168426513672,91.30060997009278,18.45273073741223,37.98030293266718,13.081648876451174,34.26894088985645,0.0714346089748693,-553252600.0,-0.06615748221413625,-2.811254763751289,0.13081648876451174
2020-09-22,85.7706069946289,91.03721122741698,22.061090968973506,36.214206856513194,5.199298832233972,35.18596095213212,0.08912808456194159,-572509600.0,-0.13065707382553574,-2.5963136494253756,0.05199298832233972
2020-09-23,84.378547668457,90.6841926574707,25.502878767924123,29.09429102200312,0.6374045346785058,34.46763869423996,0.10982182156144682,-510246300.0,-0.16584727945375705,-2.532615576679139,0.006374045346785057
